target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,medianagemale,medianagefemale,percentmarried,pctnohs18_24,pcths18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,birthrate
169.3,429.3,73788.0,12.755098269391373,9.9,1.3577841783097624,35.0,35.8,54.5,14.9,32.4,8.1,25.7,18.5,61.3,5.4,69.6,21.7,12.5,74.69863538,12.99718757,5.948917981,4.176450906,6.533051164
151.8,424.7,41641.0,12.278570035678433,26.4,3.954200639693478,24.6,25.8,37.4,5.3,12.5,12.0,20.4,20.8,58.7,6.4,72.6,19.8,11.2,73.92520132,10.75212768,5.7387551089999995,6.531853014,4.6908486069999995
160.4,387.7,40179.0,9.121071904218,13.8,0.0,42.1,42.1,45.9,10.8,23.3,16.7,21.4,22.8,58.4,4.9,65.0,29.8,13.0,93.22144017,1.331889551,0.0,2.111532214,1.812688822
173.3,408.0,27875.0,8.886132618174951,32.4,0.0,26.5,38.7,32.8,25.2,31.3,0.0,37.6,7.7,41.8,19.8,33.5,45.8,29.9,84.90513779,0.083090985,1.8695471540000002,11.95125329,6.831489915
188.4,427.7,41316.0,10.542627232264719,17.5,0.0,39.5,42.0,52.5,17.3,31.1,7.2,37.9,13.1,50.0,4.3,60.3,36.9,19.3,91.55763487,4.305764808999999,0.47048872700000005,1.572701081,2.5472273
224.0,508.0,33134.0,9.531481398171628,27.4,0.0,40.6,43.4,43.4,20.3,39.6,5.0,42.7,7.1,46.4,10.1,53.6,44.2,24.3,55.59848322,41.94748515,0.007154611,1.101810117,7.939133311
172.6,490.9,51138.0,11.737476025981893,14.3,5.2612984218825884,33.2,36.2,49.0,18.7,33.2,6.9,29.4,16.1,59.3,5.7,68.5,31.0,16.6,72.2267692,21.32525141,1.474842589,1.84193253,5.8231938539999994
199.4,492.8,39812.0,12.435043186914895,24.1,5.904989457199816,34.8,38.4,39.3,22.2,30.3,7.0,32.9,15.0,54.5,7.0,56.7,39.0,24.0,47.84919644,47.93909132,1.204748334,0.9888436140000001,5.272379222
192.2,490.4,45979.0,12.199999239681787,18.4,1.7968273952362004,34.8,37.4,47.3,15.4,35.2,6.1,35.8,14.4,56.9,8.3,62.2,33.7,19.6,70.80255453,24.90262243,1.3150438770000001,0.515092885,6.064227035
200.1,467.6,36350.0,9.20974019190415,23.3,0.0,36.8,43.5,46.4,26.3,37.5,1.0,42.8,6.4,49.7,10.2,49.8,38.6,23.2,81.29129129,17.56756757,0.14014014,0.0,2.079107505
133.3,509.4,59300.0,8.827321452697849,12.2,0.0,40.1,43.8,64.9,34.0,33.8,9.7,38.5,11.5,57.8,6.3,75.2,30.3,13.5,94.52728899,3.0867879510000003,0.32806442,1.908738443,7.70252324
224.9,504.4,34116.0,9.225031920719173,23.3,0.0,35.6,42.5,48.2,35.1,42.5,0.0,42.2,9.9,45.7,8.3,50.5,37.6,20.1,66.30233239,32.45828047,0.039035815,0.087830585,2.469135802
177.8,473.5,35385.0,9.698674957906642,28.2,0.0,39.8,45.8,37.0,38.2,41.4,0.4,40.7,8.6,39.8,13.5,49.4,47.1,27.2,46.52923854,50.16527436,0.030049883,0.270448945,8.809020437000001
216.1,480.4,31835.0,9.910612112478423,30.9,0.0,35.5,41.2,42.8,26.8,36.0,5.6,41.3,8.0,44.4,11.7,49.3,34.3,18.7,57.88547117,41.22450976,0.14670644,0.195608587,2.773207991
197.8,503.8,40642.0,10.205553183855171,23.5,5.559761611388769,39.1,40.6,46.4,31.0,25.6,6.3,41.2,8.5,49.6,9.3,57.0,39.9,22.5,58.08640831,37.99740404,0.296680883,1.053217133,5.389797883
178.8,487.1,46831.0,13.009763386535033,18.4,5.852052658206956,31.7,34.7,39.0,12.8,22.8,11.8,26.7,21.6,60.9,7.6,65.9,30.3,19.0,48.64130068,45.53374261,3.206278531,0.851154737,4.474235159
250.7,512.7,25402.0,8.896724917497897,43.0,0.0,32.1,36.8,28.1,39.7,47.0,0.7,38.5,6.6,32.0,19.2,36.3,51.1,36.3,28.74283429,69.71070524,0.15997867,0.15997867,4.305555556
212.2,570.8,41651.0,9.888221618865694,20.4,0.0,40.9,43.5,42.5,32.8,28.8,2.9,43.5,8.9,43.6,6.5,60.3,39.0,23.5,53.744648700000006,44.91060186,0.090657265,0.161168471,4.203655352
211.4,459.2,32615.0,10.426557902718557,24.1,0.0,34.6,37.5,43.7,33.7,36.0,2.3,34.6,9.3,42.4,10.4,49.0,47.8,31.2,68.48199479,27.86069652,0.068111822,1.652452026,8.601712189
140.5,479.6,32318.0,9.923829250194043,29.0,0.0,35.8,40.6,42.8,29.2,32.4,3.8,40.3,6.4,44.7,11.5,46.4,43.0,26.2,66.24817518,32.72019465,0.063260341,0.0,5.698070375
222.7,482.7,40668.0,10.014313107625012,22.8,0.0,37.0,39.0,46.2,15.8,51.4,2.6,42.3,6.0,39.3,9.2,56.5,42.2,24.4,80.00626062,14.39048386,0.08496556699999999,1.565155174,3.728510828
205.9,515.4,45226.0,11.213224790933863,19.4,0.0,34.7,37.1,46.0,23.5,41.4,3.3,42.1,9.0,55.5,10.6,58.0,37.5,23.0,62.28867429,31.42633017,2.687386729,0.742513998,6.645642202
225.1,586.2,47377.0,10.407167708141248,19.9,0.0,36.3,40.1,39.7,25.2,34.0,4.7,38.3,8.9,48.6,7.9,62.8,35.9,21.3,49.54106353,48.14770231,0.06018839,0.29492310899999996,4.869631902
217.7,518.6,37130.0,9.6714924414986,24.6,0.0,37.8,42.2,46.1,30.0,43.3,3.6,41.9,8.4,43.0,6.9,55.6,45.6,26.1,67.96200881,30.16947048,0.17381587899999998,1.098764666,4.002444241
188.6,473.9,47024.0,12.986030349576701,15.8,6.0682423865099935,37.2,40.2,43.1,17.6,31.8,8.7,31.1,16.5,60.1,6.7,58.6,34.3,22.1,63.85637979999999,26.48635231,4.160269552,3.0434942489999997,5.1657145060000005
208.0,499.6,37968.0,10.355836246543143,21.7,0.0,35.7,40.0,46.6,28.0,36.5,4.0,41.1,9.7,52.3,9.2,57.5,42.2,25.3,79.74804352,17.14703824,0.33403321199999997,0.34039575,7.155147691
182.9,487.3,51340.0,12.388806617269392,15.1,4.383704644402759,33.0,35.0,44.6,15.2,24.7,8.5,28.7,20.8,63.9,6.3,67.8,26.3,15.6,69.85518375,25.68428591,1.561185621,0.634568679,5.986172971
198.7,467.5,47382.0,11.496043767601712,17.6,3.0606163680991934,35.6,37.6,49.4,17.8,37.7,6.0,39.1,10.2,56.8,7.0,63.4,33.4,19.4,79.5422369,13.35227856,0.81355028,1.5973490369999999,4.817078346000001
209.6,464.8,44139.0,9.61413742298365,18.0,0.0,37.4,42.1,52.3,30.8,51.2,1.5,43.6,8.6,45.5,6.3,61.3,32.7,18.1,86.87160212,11.21551782,0.053694879,0.154372777,5.144490314
205.7,436.3,32889.0,10.774257769108473,29.7,0.0,26.2,28.6,35.0,12.4,14.7,15.1,27.7,20.8,53.3,11.9,63.4,30.3,17.9,54.36228854,40.89843503,1.790956514,1.055988511,4.279213153
186.5,494.6,58818.0,11.833478808540901,12.3,0.0,34.6,36.2,52.2,21.6,36.1,6.4,40.2,14.3,60.4,7.0,64.3,28.9,18.8,90.99284056,6.147115693,0.407617825,0.913034065,5.711293942
181.9,379.0,26732.0,9.351405812254786,41.4,0.0,32.9,36.5,34.6,32.4,40.2,0.4,39.6,7.8,42.7,16.9,36.8,39.8,24.0,36.18293607,61.97254274,0.07580224,0.6990651059999999,4.4633368760000005
186.4,457.3,30636.0,10.180967762503313,29.4,3.6606333436029823,37.2,41.1,42.9,30.7,38.5,1.8,43.5,9.3,47.0,8.0,46.9,45.3,30.3,50.40722642,47.29009329,0.255442026,0.636754035,4.979184013
181.5,447.2,34522.0,10.575921691498532,31.1,0.0,32.2,34.7,40.6,16.7,25.0,6.4,33.7,11.5,46.7,12.2,53.1,40.9,26.1,54.74701246,40.480549200000006,0.561912026,0.940757691,3.688606085
193.6,466.0,35468.0,12.872922050915307,27.9,6.262619133244404,34.7,36.1,30.0,15.9,26.3,12.6,23.2,20.0,54.5,10.3,53.9,37.6,25.8,34.29306308,59.53898996,3.022790374,1.382923942,5.131693567
199.7,480.9,40877.0,11.962484010588904,23.6,4.951175613430647,33.5,35.9,41.9,17.0,29.6,5.4,32.9,15.9,53.8,8.0,55.1,35.6,22.5,60.10631127,37.27314164,0.8987667640000001,0.479556266,6.070254725
180.7,458.7,51304.0,10.064585472878456,16.0,0.0,36.6,36.4,52.2,20.6,28.2,3.1,39.3,10.2,54.2,4.7,67.4,29.0,18.4,69.24869698,20.93309039,3.288274927,2.18229586,6.5498318289999995
188.2,507.4,44469.0,10.010187171195184,18.3,3.827375386088184,42.0,43.4,45.3,34.2,22.9,1.9,41.7,9.7,51.4,8.3,59.2,37.7,21.7,62.05440484,35.90096898,0.320028447,0.68006045,4.275724276
189.0,484.9,40406.0,11.791632380931725,19.8,4.339598393016611,35.3,39.1,44.2,20.7,35.6,4.6,37.0,11.6,51.1,8.6,57.1,40.6,22.6,64.04462091,32.02041974,1.522404991,0.22234827,4.202589635
172.2,431.7,33322.0,9.058819564334941,25.3,0.0,36.8,41.6,44.2,19.0,37.4,3.1,44.3,8.7,47.0,9.2,51.4,41.3,26.0,58.68974881,38.99072188,0.07920344,0.418646753,10.40892193
191.3,456.4,36666.0,9.929350212061856,24.9,0.0,35.7,40.4,49.5,25.8,35.0,4.8,41.0,9.4,49.7,9.6,46.5,35.4,20.9,62.46330077,36.12648602,0.173268518,0.47167541,3.43803056
202.5,500.4,39561.0,10.093570577723847,21.2,4.427148970099605,41.1,42.0,51.8,21.8,47.6,3.8,42.0,9.2,46.2,10.6,57.2,39.8,20.3,70.46766744,16.74777301,0.408281095,0.45364566100000003,6.366608962999999
233.1,516.9,45615.0,10.72346560226837,17.9,0.0,32.7,33.3,43.0,18.6,33.7,7.1,40.9,9.9,54.5,12.2,61.6,32.6,20.0,72.21288908,21.55256895,2.2679546409999998,1.094311447,5.677721702
190.3,470.8,60751.0,10.874512651510335,12.1,3.6602274019152894,36.0,37.9,48.7,21.7,31.7,6.1,36.7,14.9,60.9,7.7,66.5,28.2,18.6,70.57884838,26.34358555,1.105644104,0.6782043729999999,6.11124004
212.5,461.5,35004.0,9.26558584620216,24.0,0.0,37.1,41.2,42.3,26.3,27.5,5.0,45.7,5.6,42.0,14.4,44.6,47.8,26.8,44.56461453,52.68071732,0.0,0.009243853,3.0879864639999997
201.2,497.4,47477.0,9.978966013712034,16.1,0.0,36.7,40.2,46.7,26.1,27.7,4.3,44.8,10.0,53.0,11.0,64.7,32.3,19.0,48.66974596,50.31408776,0.055427252,0.23556582,4.363776791
200.6,460.8,47225.0,10.683431503726073,20.8,0.0,35.2,36.8,44.7,21.2,31.0,5.6,37.5,11.5,57.4,9.2,59.0,36.1,24.5,42.05747152,54.34433097,0.47553271,0.985032042,4.727439304
217.8,530.4,32683.0,11.336772841121801,30.1,0.0,35.2,37.8,43.1,26.8,50.8,2.4,44.5,9.0,49.2,6.1,56.3,37.8,24.7,56.36324495,40.86924282,0.39228349700000004,0.480786481,6.9715104089999995
198.1,499.7,46713.0,10.893697667353607,18.0,0.0,35.5,37.7,49.5,19.8,37.3,0.6,42.1,9.4,57.9,7.2,60.9,36.3,21.3,65.83781952,29.74249896,1.033392313,0.7397507809999999,6.463878327000001
200.6,474.0,42075.0,10.874474781329312,21.8,0.0,37.1,38.2,43.0,24.1,40.4,2.9,43.4,7.9,50.7,12.2,51.3,40.5,25.3,59.90531614,31.129657,1.626092326,2.019049045,6.284065406
177.7,494.5,63441.0,12.429572133491419,11.2,4.761825005552959,38.7,41.0,54.3,23.9,30.4,7.3,27.0,20.3,58.5,7.6,67.8,30.6,18.1,83.73394798,11.74761278,1.553753704,0.73674679,5.430602081
207.1,489.9,39927.0,11.765674419381893,22.5,4.145251680569949,33.0,35.6,44.4,14.7,25.3,5.3,35.6,13.4,54.9,10.7,55.4,38.7,23.6,67.09114961,29.71566549,0.765822482,0.362590249,3.432793045
142.5,389.0,27522.0,8.464003362902119,32.0,0.0,40.7,47.3,33.8,40.4,30.7,0.0,45.6,7.1,42.5,15.6,38.7,42.6,23.1,42.75495606,56.46842428,0.0,0.572246066,2.9258098219999997
213.2,493.1,49044.0,11.643716857219848,20.9,4.580005530275393,34.4,36.0,47.7,24.4,42.9,4.5,40.0,9.8,55.6,5.5,59.8,32.8,20.1,71.23077469,18.53435277,0.9135903209999999,0.7778822440000001,5.230870955
220.2,463.9,38998.0,10.020292332078212,22.0,0.0,40.3,43.4,50.1,25.2,42.7,4.0,44.9,8.2,45.0,7.7,56.1,42.4,24.5,71.29543336,25.89535348,0.18639329,1.189366707,4.316239316
180.3,529.1,45331.0,11.000031036035127,18.3,0.0,35.6,37.7,48.5,25.0,42.1,5.6,41.0,9.6,54.5,8.5,60.1,36.7,21.8,81.09964473,14.13973947,2.087633226,0.306208763,5.605176172999999
204.5,478.1,46682.0,10.83573037062421,13.9,0.0,28.8,31.4,55.0,11.5,47.2,5.7,35.8,13.6,44.8,7.5,69.3,31.8,15.8,76.97804711,14.26747466,1.716975379,1.301547374,7.229203117999999
224.8,536.6,29749.0,10.744451107790292,29.1,0.0,37.4,41.2,46.8,23.9,43.1,2.7,40.5,8.3,41.9,15.0,47.4,47.7,29.0,67.52513103,30.13145459,0.206203282,0.18472377399999998,6.368497812
205.0,485.3,36003.0,10.597184581901509,22.2,0.0,38.5,43.1,44.0,22.8,40.2,2.1,40.5,11.0,47.6,7.6,52.8,42.4,25.1,63.5620553,34.32552872,0.337297191,0.182189724,6.027155315
182.8,526.7,51550.0,10.14608072767165,20.5,0.0,34.6,36.7,47.1,18.4,35.9,5.7,39.2,14.1,61.0,6.5,68.1,30.0,17.1,59.75110463,37.81263934,0.571567554,0.575621225,5.538105472000001
195.6,443.2,33959.0,9.332026890232783,22.5,0.0,37.8,41.4,46.6,33.0,38.1,1.1,44.0,6.8,43.2,11.9,45.9,33.2,16.2,81.59594901,16.73651126,0.087305745,0.628601362,5.737356566
148.2,429.0,53679.0,9.64121328401888,24.0,0.0,40.5,39.9,36.1,10.1,20.8,0.0,33.7,14.8,38.5,8.5,68.3,32.0,18.0,52.90301654,45.71521246,0.038923127,0.253000324,6.7998300039999995
227.5,524.4,36644.0,9.586651262653996,26.8,0.0,40.1,42.6,46.9,27.7,44.1,3.9,42.0,7.9,41.3,6.3,56.1,40.1,22.2,65.60753955,32.56815887,0.0,0.228879165,4.891661195
188.0,478.2,46701.0,11.582768641512017,15.4,4.441820174884708,39.6,41.4,49.0,13.4,32.5,6.8,37.2,13.9,54.5,7.2,65.5,38.8,20.8,92.46692056,1.41163763,0.801728232,0.279347816,5.235413921
188.2,472.8,36066.0,11.136470464909157,20.1,2.745430246907276,45.6,47.6,54.1,12.8,34.5,5.2,39.0,12.1,52.3,7.5,57.1,47.6,24.2,95.286051,0.742804085,0.497107349,0.222841226,5.029215359
173.3,479.6,61436.0,12.577560337016019,10.8,6.216685256235446,40.3,43.3,49.4,10.0,24.3,14.4,24.1,27.3,64.5,5.4,74.3,30.1,14.6,92.50766290000001,2.659033479,2.08654441,0.351601956,3.772833827
167.5,435.2,41035.0,10.308685958415747,15.8,0.0,44.1,45.6,51.3,10.2,30.4,5.3,36.9,16.4,56.7,7.7,63.4,42.0,21.1,97.02980067,0.440760476,0.470363792,0.171041379,3.4822215689999996
165.4,491.9,45807.0,10.90888745948206,12.9,2.959858885292612,46.2,48.4,54.1,7.8,24.7,14.3,33.1,20.1,57.7,7.7,64.0,37.7,18.1,96.65739690000001,0.481173845,0.9001427059999999,0.075011892,5.103569855
193.2,478.4,45556.0,11.695088675894803,13.8,5.707276391480628,43.2,44.6,49.6,10.5,36.1,7.8,35.6,15.3,54.5,7.7,67.6,39.2,18.9,96.00617609999999,0.790177687,0.771187,0.40623555100000003,4.823685961
169.4,484.9,50002.0,10.593028237501962,13.9,6.220230451730911,45.3,49.2,51.5,16.6,44.0,7.7,34.8,20.6,54.5,5.7,64.3,40.4,18.6,96.69964504,0.679706971,0.659567505,0.108249629,4.550819672
170.6,436.6,47905.0,10.43323306115463,11.7,4.0922959916668935,48.5,51.0,53.5,20.9,38.5,11.5,32.1,18.7,57.1,4.2,65.3,42.9,18.2,97.33575359999999,0.117109732,1.159386345,0.014638716000000001,5.786534285
189.0,477.6,40120.0,10.954361623545012,16.1,0.0,45.2,46.0,48.1,19.0,35.0,7.0,45.6,11.9,54.5,9.2,59.0,44.4,23.8,96.82694485,0.40403336799999995,0.6234652829999999,0.156737082,4.600845561
187.5,507.3,42728.0,11.936184648636651,18.0,6.0863014699438915,39.9,42.8,48.0,10.2,21.9,9.5,34.9,15.6,56.1,7.8,63.3,39.4,20.7,95.20063609,0.825746072,1.0994740509999998,0.158371188,4.133114215
194.0,478.1,36994.0,9.736960601640813,20.3,0.0,49.5,50.1,52.8,16.0,42.0,3.5,40.5,11.9,45.8,10.5,53.8,50.6,25.8,96.57262765,0.37304733,0.46630916299999997,0.32058755,6.290471785
173.6,451.7,55630.0,10.46737989723881,10.5,4.058728145488236,44.2,46.0,54.2,11.5,51.8,7.6,31.6,20.8,61.3,5.7,69.4,39.1,19.0,95.9221475,0.732360652,0.712413086,0.142482617,5.263857504
200.2,458.3,39001.0,10.841813711270895,17.3,0.0,44.2,45.4,51.2,16.4,35.0,7.1,41.3,10.7,52.6,9.5,56.1,46.9,25.4,96.96182407,0.325726584,0.30052155,0.046532369000000004,4.712136228
180.1,484.0,46598.0,10.575308946381321,15.0,0.0,44.3,46.0,53.7,11.6,41.3,5.4,34.0,19.1,57.2,7.5,62.1,41.0,21.5,96.89809113,0.500307882,0.631157635,0.264265189,4.975063861000001
216.7,501.5,38057.0,10.361734846083262,18.5,0.0,45.9,47.8,51.0,17.2,32.2,4.1,38.3,13.6,48.3,9.8,51.0,52.5,29.4,91.63120127,0.559162499,0.484607499,0.447329999,5.793688177000001
173.7,497.7,55482.0,12.211905600722618,11.2,5.0756126845416025,42.9,45.2,52.6,9.3,36.1,11.6,31.6,20.4,63.1,5.9,72.2,33.1,15.7,96.10180187,0.6840876990000001,1.1277931909999999,0.173776304,5.0507551369999995
172.2,519.3,39808.0,11.191741760864094,18.5,5.5720315596593,39.0,44.1,44.2,9.2,30.0,4.7,42.0,9.2,48.0,10.0,66.4,43.6,22.9,88.59399856,8.0191437,0.864729636,0.282804661,4.613602728
176.0,468.1,86654.0,13.243156987840392,6.7,4.250279885197449,36.8,39.7,51.7,11.8,29.1,11.7,25.0,22.5,64.2,5.9,81.6,25.1,10.9,74.72536378,15.87127215,3.57153148,2.151166979,5.2911153539999995
171.0,472.3,67766.0,13.630540296446972,9.8,5.382535066185828,37.4,40.6,46.2,8.2,29.7,12.8,27.2,20.9,61.9,6.9,75.2,29.7,15.1,63.33377483,27.11581014,5.6429299639999995,1.081220328,5.0737196639999995
175.2,444.5,92446.0,11.41416534094605,7.2,0.0,39.8,41.7,52.7,8.1,38.4,8.6,31.5,17.4,63.9,7.6,82.1,24.3,11.0,81.8696318,12.7072375,1.4015580269999999,0.489380119,3.454078056
185.6,465.1,49573.0,10.391453882156036,16.0,0.0,39.0,40.6,50.2,19.6,41.1,6.3,40.7,9.7,59.6,8.8,61.6,41.2,25.0,81.0109917,13.80239429,0.508251431,1.8860414559999998,5.4043234589999996
171.1,456.2,84500.0,12.029502517515551,5.9,4.505177360029114,41.0,43.1,56.7,6.6,30.1,12.4,30.6,20.8,65.6,4.6,84.5,23.9,9.8,92.69248226,3.253027878,1.688922864,0.458063591,4.31864301
195.5,484.3,62198.0,11.536475962180425,10.6,6.042622625554269,39.5,40.5,52.5,17.2,34.7,8.4,37.8,13.9,60.7,7.5,72.9,30.4,17.5,88.88289525,6.758532757999999,1.287759906,0.932718713,4.297102051
186.7,420.5,86703.0,11.958373815944803,7.2,0.0,36.2,38.9,50.0,11.5,35.7,10.9,32.2,17.2,64.2,6.3,82.3,24.3,11.3,48.40069654,42.24570224,3.26276235,0.9557851190000001,4.693221178
185.4,481.6,42279.0,10.385450631617017,17.5,0.0,42.0,45.1,47.9,21.2,29.0,6.5,38.3,12.1,58.2,10.4,61.7,45.6,27.0,66.86543309,28.02606504,1.008176062,1.9149197759999999,5.456570156000001
155.6,435.9,83698.0,12.410330988590632,6.5,4.746111496982426,38.1,40.1,54.7,8.3,29.0,14.3,25.2,23.2,67.0,5.8,81.6,23.2,10.4,81.43951478,9.007635485,4.260625671000001,1.856877116,4.557287265
154.8,417.1,47441.0,10.290822633771823,12.4,0.0,42.8,45.6,56.5,15.8,31.8,7.8,42.2,10.2,56.1,7.0,62.5,41.4,23.2,97.29312716,0.603763459,0.412571697,0.09391876,6.553245117
169.9,485.5,79403.0,12.430379519921624,8.0,4.393304147797249,38.6,41.3,54.7,9.1,35.9,12.4,28.1,20.2,64.2,6.4,81.9,26.9,11.9,80.04426307,13.33836749,2.795160785,1.1824907820000001,6.156408817999999
131.9,418.1,106871.0,12.65528346991569,6.1,5.117483098791217,37.5,39.7,58.0,10.7,26.8,21.9,14.2,30.7,54.5,4.9,84.7,19.3,8.2,60.10226395,18.13623136,16.24089571,1.62964668,5.158672656
180.0,461.7,53288.0,9.8928309723476,13.8,0.0,44.2,47.4,47.0,7.8,27.3,5.5,33.2,16.4,53.2,7.2,68.1,42.6,22.0,82.2868042,15.37920996,0.968729609,0.135521759,4.528650647
120.1,392.9,97279.0,13.854843764789905,7.2,5.223565776855437,37.0,40.0,53.2,12.7,23.5,19.9,14.0,26.6,67.1,6.1,77.0,23.0,11.5,55.62676166,17.6079398,14.56193834,7.859929519,5.281994667
172.7,401.9,71904.0,13.720689858344976,10.3,3.135027074226757,34.0,37.7,38.5,12.6,28.9,9.6,26.1,18.1,65.5,8.7,68.6,27.3,16.3,20.39233168,63.44722765,4.270084766,8.909674557999999,5.044283329
173.8,429.6,80650.0,10.797634919724594,7.5,0.0,42.7,44.1,57.4,13.6,34.7,10.9,29.9,21.6,65.0,5.3,80.3,28.8,13.5,89.60699588,7.407407407000001,0.87037037,0.450617284,5.627462015
181.5,423.2,84686.0,11.62100827182865,8.6,2.941868653444481,35.9,36.8,53.9,12.5,28.6,9.5,30.6,17.6,63.4,4.8,80.2,25.2,12.3,79.12401701,14.25365373,2.681226851,0.582954732,5.4194533289999995
216.5,511.9,38376.0,10.156927498081687,25.5,0.0,36.2,38.6,32.3,12.6,24.6,1.2,43.2,9.1,54.5,8.2,56.2,46.8,30.8,52.74441878,41.78598922,1.058506543,1.4549653580000002,5.312389693
161.9,454.6,54836.0,10.532442818550164,11.7,5.36721397973564,48.2,49.6,54.0,16.1,39.3,15.9,27.9,18.2,55.8,6.7,72.1,40.1,16.2,82.23233419,11.88655785,1.481520675,0.703722321,3.3284516039999996
181.0,457.0,54606.0,11.915626757255662,13.8,4.311292763391994,39.1,41.9,49.4,18.0,33.7,8.5,38.1,12.3,56.5,8.5,68.9,36.3,20.5,83.71072553,10.27333021,1.669458029,0.653178804,5.93936457
204.3,532.1,51927.0,11.536358748352967,16.9,5.4190967876655005,34.4,36.7,44.7,8.6,26.1,10.1,31.9,16.3,59.0,8.8,66.7,35.2,21.3,68.69403649,24.14362238,3.04797296,1.019944259,5.35618844
186.8,499.8,55691.0,10.85013288642403,11.9,0.0,47.0,50.2,50.7,13.7,43.7,10.2,31.6,18.8,53.1,9.9,67.4,43.6,21.1,82.55206817,14.15011937,1.5004173219999999,0.21739552399999998,5.625635808999999
226.0,497.2,41895.0,13.340454185081887,23.3,6.787920736373652,33.3,35.9,26.6,17.0,29.1,12.3,29.8,15.3,53.8,13.1,56.1,43.9,29.6,30.31292272,62.83548664,2.568382563,1.670324233,5.449538255
163.0,505.0,64150.0,12.275290824966715,8.9,3.7609846050309472,49.5,53.0,53.2,11.5,37.2,10.9,24.9,23.0,55.8,7.0,74.2,44.1,18.9,92.77259901,2.59352039,1.4024566269999998,1.023905087,3.5211809030000003
157.0,464.3,49890.0,11.758448712241693,13.0,4.83761589615718,44.4,47.1,45.6,13.5,27.9,9.3,31.7,17.8,57.4,8.9,70.7,44.0,22.6,91.822907,2.7984035639999996,1.517542231,1.222077842,4.573604784
189.6,430.5,53244.0,9.369222697036374,14.0,0.0,33.1,37.4,50.0,20.9,40.8,2.6,35.0,7.9,55.4,4.4,61.1,29.6,17.1,84.36525612,6.262806236,0.356347439,7.0913140310000005,7.0703125
158.0,424.8,55139.0,10.456395176681486,15.0,0.0,37.6,45.0,48.3,11.9,28.7,3.1,31.3,15.4,51.9,5.1,64.6,33.5,16.4,78.16041594,17.14569459,1.7700665969999998,1.150835378,5.054495913
139.1,332.2,37935.0,12.505147077918163,32.3,3.817501707734488,26.8,29.6,46.6,20.8,32.4,4.3,24.4,11.9,54.3,6.0,36.0,36.3,28.6,94.19527371,0.393920631,0.587652089,3.873869425,6.921416298
173.1,424.5,44110.0,10.633135404132767,16.8,0.0,35.7,37.9,49.5,16.7,46.6,5.3,33.6,9.5,58.9,6.6,54.7,32.9,21.9,82.86884451,14.38542071,0.055738657999999996,1.899961225,5.69874932
193.7,434.9,52548.0,8.640825751861513,12.0,0.0,38.4,39.7,63.9,10.3,28.0,5.4,31.3,13.4,62.2,3.9,61.0,27.3,13.0,87.96724813,2.278390886,0.462798149,6.603773585,7.705934455
184.8,403.5,43379.0,11.788327444780194,19.3,4.436988048994888,32.1,36.6,45.0,7.9,39.9,5.6,32.4,14.4,52.4,6.1,63.6,33.3,17.3,80.49895042,10.42006108,2.054457134,2.684207734,6.108318631
181.5,480.2,39377.0,9.474856166396124,15.8,0.0,36.6,38.4,48.8,18.7,47.6,3.1,29.9,13.1,57.6,7.5,59.5,35.9,18.5,82.82413741,9.135126919,0.5319957439999999,4.537163703,6.288032454
167.3,345.6,29782.0,9.99442454752823,38.8,0.0,30.8,35.2,44.3,24.7,49.0,0.5,35.5,6.4,31.7,11.5,27.2,45.3,34.1,94.79138259999999,1.649850014,0.063630579,2.8542859739999997,4.799131378999999
152.8,368.3,62752.0,10.768926997586153,11.0,0.0,39.3,41.3,56.0,17.6,35.2,4.3,34.8,13.5,54.5,5.8,71.4,27.0,12.0,93.36394999,1.612867784,0.26368410600000003,1.900722934,5.291214215
182.9,383.0,55493.0,8.987946539552519,13.5,4.835662062506643,32.7,33.4,55.5,22.6,32.0,4.8,31.2,9.3,58.5,2.5,58.4,25.3,13.8,88.31837381,3.313093981,0.39598732799999997,4.435058078,7.146724418
180.0,389.3,59904.0,11.050159579947797,10.0,0.0,38.7,39.7,57.1,17.7,35.2,6.5,36.8,12.4,57.5,7.5,63.8,29.2,16.0,94.25893572,1.187074441,0.401678559,1.5316036119999998,7.013024187999999
167.6,417.0,42753.0,10.677223445528032,15.4,0.0,47.0,49.9,55.4,15.7,40.0,3.8,34.7,12.2,45.0,8.9,61.7,40.8,17.3,90.25800712,4.785540363,0.589998127,2.580071174,6.943899568
158.8,412.1,60738.0,9.053335623166017,11.4,0.0,33.5,34.2,62.2,17.0,31.1,8.4,29.7,10.6,61.2,8.1,57.7,26.0,16.6,91.95178376,1.436746621,0.791428224,4.1276025810000005,5.57582074
191.1,428.0,41872.0,9.813070382411665,16.4,0.0,39.7,44.6,58.1,26.0,40.0,5.3,35.9,11.7,57.5,5.6,58.0,31.8,17.2,94.07496317,1.096622838,0.332805936,2.291450707,6.038978864
112.5,340.9,33291.0,9.573245865665552,32.6,0.0,27.0,30.9,52.3,31.1,36.3,0.0,26.0,5.3,52.1,12.2,34.4,37.5,29.1,97.18339391,1.125244618,0.0,1.691361476,9.67556704
